#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
kah1pq5a76hhnm8ufykah1pqu0t5azje,1,Non binary/ other,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,5,Worse,Some of the time,Often,To some extent,Definitely disagree,,Neighbours,Close family or friends,,,,Often true,Sometimes true,Never true,No,,No,Yes,No,Yes,,1.0,1,0,0.0,,0.0,1.0,0.0,1.0,,4,Sometimes true,Never true,Sometimes true,No,No,,No,No,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Living in student accommodation/ student halls,,D,No,Almost every month,1 or 2 months,Some months but not every month,1,2.0,0,0,1,0,1,1,0,0,0,Low fuel-security,2,Some months but not every month,1 or 2 months,Some months but not every month,,Working part-time,,,,,,,"More than £58,900 p.a.",1848088,2022-12-03 12:39:00,2022-12-03 12:42:00,2.999999999301508,2022-12-03 00:00:00,1,E09000026,E02000770,7,Working part-time,False,False,False,27.0,68900.0,1,2,1,0,1.5,1,0,0.5,78.28836492624754,82.5,360.86543946568554
kz6b9hxkdum8lnfznlqkz6b9dvpvluyy,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7,Worse,Often,Often,To some extent,Tend to disagree,Foodbank,,Close family or friends,,,Olio,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,No,No,No,,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,,6,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,,Very low food security,Buying the house on a mortgage,,Don't know,No,Almost every month,Some months but not every month,Never,1,100.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Some months but not every month,Almost every month,Some months but not every month,,,,,Not working- looking after house/ children,,Student,,Prefer not to say,6461524,2022-11-22 15:55:00,2022-11-22 16:04:00,8.999999997904524,2022-11-22 00:00:00,1,E09000021,E02000617,5,Not working- looking after house/ children,False,False,True,37.0,,2,2,1,1,2.0,1,1,1.0,73.1006257318934,90.9,1363.6219699275316
m5ony8wjf7cpl131am5onyi81h1xxdla,1,Female,30 to 34,No,Living on my own WITH children under 18,8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,Foodbank,,Close family or friends,,,,Often true,Sometimes true,Sometimes true,No,,No,Yes,No,No,,1.0,1,1,0.0,,0.0,1.0,0.0,0.0,,4,Often true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Almost every month,Some months but not every month,Almost every month,1,10.0,1,0,1,1,1,1,0,1,0,Low fuel-security,4,Almost every month,Almost every month,Almost every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",6528437,2022-11-22 15:53:00,2022-11-22 15:57:00,3.999999992083758,2022-11-22 00:00:00,1,E09000013,E02000383,6,Working part-time,False,True,False,32.0,19600.0,0,0,2,1,0.0,2,1,1.5,113.59740385755717,74.4,195.0558594575158
mai0trfjph38uem3694mai0trcz0l6xy,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,4,The same,Often,Some of the time,To some extent,Tend to disagree,,,,,,Local concil,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Sometimes true,No,No,,No,No,1.0,1.0,0.0,0.0,,,0.0,0.0,2.0,5.0,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,Don't know,Some months but not every month,Some months but not every month,Some months but not every month,0,,1,1,1,1,1,0,0,1,1,Very low fuel-security,5,Almost every month,Some months but not every month,Some months but not every month,,,,,Not working- looking after house/ children,,,,Prefer not to say,5557761,2022-11-25 09:38:00,2022-11-25 09:47:00,8.999999997904524,2022-11-22 00:00:00,1,E09000032,E02000927,5,Not working- looking after house/ children,False,True,False,37.0,,2,1,1,1,1.5,1,1,1.0,75.0126002708299,89.2,387.3482352595412
njk0u0oayc7gg37ct9njk0bv8o7l32ni,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,8,Better,Some of the time,Some of the time,To some extent,Definitely agree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,No,No,No,,1.0,1,1,0.0,,1.0,0.0,0.0,0.0,,4,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,,My partner own the mortgage,F,No,Some months but not every month,Some months but not every month,Never,0,,1,0,1,1,0,0,0,1,0,Low fuel-security,3,Some months but not every month,Some months but not every month,Almost every month,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",827405,2022-11-23 11:39:00,2022-11-23 11:51:00,11.999999997206032,2022-11-22 00:00:00,1,E09000006,E02000131,4,Not working- looking after house/ children,False,False,False,32.0,31100.0,1,1,1,3,1.0,1,3,2.0,69.34413947690096,79.7,174.72620705825207
oca28xbeu909lto0oca226kqlb76hvsa,1,Female,40 to 44,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Some of the time,Often,To some extent,Tend to disagree,,,,Community or faith group,,,Sometimes true,Never true,Often true,Yes,Some months but not every month,Yes,No,No,Yes,,1.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,,6,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,,Very low food security,Buying the house on a mortgage,,Don't know,No,Almost every month,Almost every month,Some months but not every month,0,,0,0,1,1,1,0,0,0,0,Low fuel-security,3,Some months but not every month,Some months but not every month,Some months but not every month,,,,,Not working- looking after house/ children,,,,Prefer not to say,5802962,2022-11-22 17:27:00,2022-11-22 17:39:00,12.000000007683411,2022-11-22 00:00:00,1,E09000033,E02000961,9,Not working- looking after house/ children,False,False,True,42.0,,1,2,1,1,1.5,1,1,1.0,372.93320499747455,68.5,503.0448939032253
ph00yecsd0eiplcl7cvnph00yebc0oi6,1,Female,40 to 44,No,Living on my own WITH children under 18,5,Better,Some of the time,Some of the time,To a large extent,Tend to agree,,,Close family or friends,,,,Sometimes true,Sometimes true,Never true,Yes,Only 1 or 2 months,No,Yes,Yes,No,,1.0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,,5,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Some months but not every month,Almost every month,Never,1,30.0,1,0,1,1,0,1,0,1,0,Low fuel-security,3,Some months but not every month,Never,1 or 2 months,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",1281379,2022-11-22 17:03:00,2022-11-22 17:15:00,11.999999997206032,2022-11-22 00:00:00,1,E09000022,E02000641,3,Not working- looking after house/ children,False,True,False,42.0,31100.0,1,1,2,2,1.0,2,2,2.0,107.01926113040733,65.3,216.81749141717722
qw6utrzccui3leyr9rsqw6utrzkddrrm,1,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,5,The same,Often,Often,To some extent,Tend to disagree,,,Close family or friends,,,Olio,Sometimes true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,No,No,Yes,No,,1.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,,5,Never true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,6.0,,Very low food security,Buying the house on a mortgage,,Don't know,No,Never,Almost every month,Never,1,60.0,0,1,0,1,0,1,1,0,1,Low fuel-security,3,Almost every month,Some months but not every month,Almost every month,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",5578486,2022-11-26 02:06:00,2022-11-26 02:14:00,7.999999994644895,2022-11-22 00:00:00,1,E09000029,E02000847,8,Working part-time,False,False,True,47.0,31100.0,2,2,1,1,2.0,1,1,1.0,64.10579524758313,92.9,452.56292031944383
rr2wx9z160hra3uakrr2wxymio1e8bb4,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,5,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Sometimes true,No,No,,No,No,1.0,1.0,0.0,0.0,,,0.0,0.0,2.0,5.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,E,No,Some months but not every month,Some months but not every month,1 or 2 months,1,10.0,1,0,1,1,0,1,0,1,0,Low fuel-security,3,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2569674,2022-11-27 13:06:00,2022-11-27 13:11:00,5.000000005820766,2022-11-27 00:00:00,1,E09000005,E02000099,3,Working full-time,False,True,False,42.0,48400.0,1,1,1,2,1.0,1,2,1.5,89.33622132404018,91.0,823.947128730158
s7f7nk177qlaoks7f76hmmzajy6o2qxz,1,Female,20 to 24,Yes,Living on my own WITH children under 18,5,The same,Often,Some of the time,To some extent,Definitely disagree,,,Close family or friends,,,,Often true,Sometimes true,Sometimes true,No,,No,No,Yes,Yes,,1.0,1,1,0.0,,0.0,0.0,1.0,1.0,,5,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,No,Some months but not every month,Almost every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Almost every month,Never,Almost every month,,,,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",3037140,2022-11-22 15:51:00,2022-11-22 15:54:00,2.999999999301508,2022-11-22 00:00:00,1,E09000024,E02000698,8,Not working- looking after house/ children,False,True,False,22.0,12000.0,2,1,1,0,1.5,1,0,0.5,64.73566039577726,92.80000000000001,428.35875015300525
t4uqnchjj5hkp1od7tt4uqw3pbr51jck,1,Female,35 to 39,Yes,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,Olio collections,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,No,No,No,,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,,6,Never true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,7.0,,Very low food security,Renting from private landlord,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Almost every month,Almost every month,,Working part-time,,,,,,I have been made redundant,Prefer not to say,3008936,2022-11-22 17:18:00,2022-11-22 17:25:00,7.000000001862645,2022-11-22 00:00:00,1,E09000004,E02000077,5,Working part-time,True,False,False,37.0,,1,1,1,0,1.0,1,0,0.5,64.46313682120169,93.8,372.4357115806446
w757ol75gvk75jt52fjp52bw757ol7it,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Often true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,No,No,,1.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,,7,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,,Very low food security,Buying the house on a mortgage,,Don't know,Don't know,Some months but not every month,Never,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,Almost every month,Almost every month,Never,,,,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",3995864,2022-11-29 07:02:00,2022-11-29 07:07:00,4.999999995343387,2022-11-27 00:00:00,1,E09000011,E02000331,4,Not working- looking after house/ children,False,False,True,32.0,19600.0,0,0,2,1,0.0,2,1,1.5,96.79696038426883,87.2,186.67497244217665
x1l4cfiqx3xbsjax1l4cfmibkcnzn305,1,Female,35 to 39,No,Living on my own WITH children under 18,7,Worse,Often,Some of the time,To some extent,Definitely disagree,,,,,,Olio,Sometimes true,Never true,Never true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,,6,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,,Very low food security,Buying the house on a mortgage,,D,No,Never,1 or 2 months,Never,1,10.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,,,,,,,,Self employed / post baby,"£14,901- £24,300 p.a.",2157546,2022-11-22 15:43:00,2022-11-22 15:48:00,4.999999995343387,2022-11-22 00:00:00,1,E09000008,E02000220,5,Not specified,False,False,True,37.0,19600.0,2,1,1,0,1.5,1,0,0.5,87.80214462188941,47.0,358.4976159353736
x2ir4bdmvlvac7zq3b2hlx2ir4bdm3np,1,Male,35 to 39,Yes,Living with partner/ spouse/ older relative WITH children under 18,4,Better,Some of the time,Some of the time,Not at all,Tend to agree,,,,Community or faith group,,,Often true,Sometimes true,Often true,No,,No,No,No,Yes,,1.0,1,1,0.0,,0.0,0.0,0.0,1.0,,4,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,F,No,Almost every month,Some months but not every month,Some months but not every month,0,,0,0,1,1,1,0,0,0,0,Low fuel-security,3,Never,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6006223,2022-11-24 22:31:00,2022-11-24 22:33:00,1.999999996041879,2022-11-22 00:00:00,1,E09000030,E02000881,1,Working full-time,False,True,False,37.0,31100.0,1,1,0,2,1.0,0,2,1.0,106.55418799829552,70.5,176.42235618333314
x9ob33j8ds20ci66x9ob331jx5kw9tip,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10,Better,Some of the time,Hardly ever or never,Not at all,Definitely disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,Yes,Yes,Yes,Yes,,0.0,0,1,0.0,,1.0,1.0,1.0,1.0,,5,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,D,Yes,Almost every month,Almost every month,Never,1,70.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,Almost every month,1 or 2 months,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",1155458,2022-11-22 15:43:00,2022-11-22 15:47:00,3.999999992083758,2022-11-22 00:00:00,1,E09000008,E02000236,7,Not working- looking after house/ children,False,True,False,37.0,31100.0,1,0,0,0,0.5,0,0,0.0,87.80214462188941,95.3,805.2251128461526
y6zufh2mrgiieppq2cy6zu5y9t6c9vv8,1,Female,35 to 39,Yes,Living with partner/ spouse/ older relative WITH children under 18,8,Much better,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,Yes,Yes,No,,1.0,1,1,0.0,,1.0,1.0,1.0,0.0,,6,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,,Very low food security,Renting from private landlord,,Don't know,No,Some months but not every month,Some months but not every month,Some months but not every month,0,,0,1,1,1,1,0,0,0,1,Low fuel-security,4,Almost every month,Some months but not every month,Almost every month,,Working part-time,,,,,,,Prefer not to say,1179183,2022-11-23 12:41:00,2022-11-23 12:51:00,10.000000001164151,2022-11-22 00:00:00,1,E09000018,E02000531,5,Working part-time,True,False,False,37.0,,1,1,1,1,1.0,1,1,1.0,85.64933258699376,79.0,376.66163131020346
yh43kztxmjcz2nnde1rdowfyh43kzk1g,1,Male,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,10,The same,Some of the time,Some of the time,To some extent,Tend to agree,Foodbank,,,Community or faith group,,,Sometimes true,Sometimes true,Often true,Yes,Some months but not every month,Yes,No,No,Yes,,1.0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,,7,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,1 or 2 months,1 or 2 months,Some months but not every month,1,6.0,1,0,0,0,1,1,0,1,0,Low fuel-security,2,Some months but not every month,Almost every month,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",1262676,2022-12-03 21:21:00,2022-12-03 21:26:00,5.000000005820766,2022-12-03 00:00:00,1,E09000017,E02000513,3,Working part-time,False,True,False,27.0,12000.0,1,1,1,2,1.0,1,2,1.5,77.02625332106763,79.7,350.57390491124204
z9y47yspvw8chg3ykz9y47y0zjnadkiq,1,Female,45 to 49,No,Living on my own WITH children under 18,6,Worse,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Sometimes true,Never true,Often true,Yes,Almost every month,Yes,Yes,No,No,,1.0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,,6,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Some months but not every month,Some months but not every month,1 or 2 months,1,20.0,0,0,1,1,0,1,0,0,0,Low fuel-security,2,Almost every month,Almost every month,Some months but not every month,,,,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",3329256,2022-11-22 20:56:00,2022-11-22 21:01:00,5.000000005820766,2022-11-22 00:00:00,1,E09000026,E02006924,6,Not working- looking after house/ children,False,True,False,47.0,12000.0,1,1,1,0,1.0,1,0,0.5,78.28836492624754,93.2,279.0650321195648
0s448a34kr6yd50s448aa0cfwi463hmu,1,Prefer not to say,40 to 44,No,Living on my own WITH children under 18,5,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,No,No,,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Renting from private landlord,,B,No,Never,Never,Never,1,0.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,1 or 2 months,Some months but not every month,Never,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",6356422,2022-12-03 12:50:00,2022-12-03 13:02:00,12.000000007683411,2022-12-03 00:00:00,1,E09000015,E02000457,8,Working part-time,True,False,False,42.0,48400.0,1,1,1,1,1.0,1,1,1.0,61.229398357595265,82.89999999999999,651.0084435378786
11651krzusxifj0xc11651qrledlu46p,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,Neighbours,,Community or faith group,,,Often true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Renting from private landlord,,C,No,1 or 2 months,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Almost every month,Almost every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",13749,2022-11-22 15:35:00,2022-11-22 15:42:00,7.000000001862645,2022-11-22 00:00:00,1,E09000029,E02000851,5,Working full-time,True,False,False,42.0,31100.0,0,0,1,1,0.0,1,1,1.0,64.10579524758313,56.699999999999996,296.86904816728594
3qqb2wh29stkwiwpyyz3qqb2wwtcjfob,1,Male,45 to 49,No,Living on my own WITH children under 18,6,The same,Often,Often,To some extent,Definitely disagree,,,,,None of the above,,Sometimes true,Never true,Sometimes true,No,,Yes,No,No,No,,1.0,0,1,0.0,,1.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Renting from private landlord,,Don't know,No,Some months but not every month,Some months but not every month,Never,1,15.0,1,0,1,1,0,1,0,1,0,Low fuel-security,3,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6117963,2022-11-23 11:10:00,2022-11-23 11:31:00,20.999999995110556,2022-11-22 00:00:00,1,E09000004,E02000068,3,Working full-time,True,False,False,47.0,31100.0,2,2,1,0,2.0,1,0,0.5,64.46313682120169,65.8,465.28931447368404
3wpt5ow41ern9213wptronp8uagv8vl5,1,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,10,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,Yes,No,No,,1.0,1,1,0.0,,1.0,1.0,0.0,0.0,,5,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Almost every month,Almost every month,Almost every month,,,Unemployed,,,,Student,,"£24,301- £37,900 p.a.",6535457,2022-11-27 12:49:00,2022-11-27 13:22:00,32.99999999231659,2022-11-27 00:00:00,1,E09000028,E02000818,2,Unemployed,False,False,False,27.0,31100.0,0,0,1,2,0.0,1,2,1.5,112.89535525791995,77.7,166.8381638378371
4k5n09ucd7qh4k5kslwz9obbo226d0zt,1,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,9,The same,Some of the time,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Some months but not every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,1 or 2 months,Never,Never,,Working part-time,,,,,,,"Less than £14,900 p.a.",2528901,2022-11-27 15:21:00,2022-11-27 15:29:00,8.000000005122274,2022-11-27 00:00:00,1,E09000026,E02000764,8,Working part-time,False,True,False,47.0,12000.0,1,0,1,2,0.5,1,2,1.5,78.28836492624754,86.6,416.2383847633925
56h4jhn9qc2m2rvo56h4jly6ffzvf1oq,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7,Worse,Hardly ever or never,Often,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Sometimes true,Yes,Almost every month,Yes,No,No,No,,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Renting from private landlord,,Don't know,No,1 or 2 months,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Some months but not every month,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",690182,2022-11-22 16:48:00,2022-11-22 16:55:00,7.000000001862645,2022-11-22 00:00:00,1,E09000027,E02000804,10,Working full-time,True,False,False,37.0,48400.0,0,2,2,2,1.0,2,2,2.0,59.12433069454052,81.69999999999999,295.7104159732614
5pk0ks1qrxyl7sqa5pk0kst0bg1jonxm,1,Female,35 to 39,Yes,Living with partner/ spouse/ older relative WITH children under 18,7,Better,Hardly ever or never,Some of the time,To a large extent,Tend to agree,Foodbank,,Close family or friends,,,,Often true,Often true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Often true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Almost every month,Some months but not every month,Never,0,,1,1,1,1,0,0,0,1,1,Low fuel-security,4,Almost every month,Never,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6721246,2022-11-23 07:41:00,2022-11-23 07:50:00,8.999999997904524,2022-11-22 00:00:00,0,E09000014,E02000425,3,Working full-time,False,True,False,37.0,48400.0,0,1,2,2,0.5,2,2,2.0,110.31084588034891,94.39999999999999,440.8991517171711
60ga9as5rjghnwqan560ga9aosf19e62,1,Female,50 to 54,No,Living on my own WITH children under 18,7,The same,Some of the time,Some of the time,Not at all,Definitely disagree,Foodbank,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Buying the house on a mortgage,,D,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Almost every month,1 or 2 months,Never,Working full-time,,,,,,,,Prefer not to say,2699973,2022-11-22 17:10:00,2022-11-22 17:15:00,4.999999995343387,2022-11-22 00:00:00,1,E09000010,E02000286,6,Working full-time,False,False,True,52.0,,1,1,0,0,1.0,0,0,0.0,92.56137264603299,74.3,530.2567129829056
6nbjdqkcp8rjdbej6nbjdqee2sqgfkyt,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10,Better,Often,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Often true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Some months but not every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",99805,2022-11-23 07:41:00,2022-11-23 07:47:00,5.999999998603016,2022-11-22 00:00:00,1,E09000018,E02000546,4,Working full-time,False,True,False,37.0,31100.0,2,1,1,1,1.5,1,1,1.0,85.64933258699376,85.8,379.2330971491225
6yphioyna4l5u6ovnokb6yphiobwcbm5,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,Neighbours,Close family or friends,,,,Never true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,No,No,,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,,3,Sometimes true,Often true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Renting from private landlord,,C,Yes,Almost every month,Never,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,Some months but not every month,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6478819,2022-11-22 17:01:00,2022-11-22 17:05:00,4.000000002561137,2022-11-22 00:00:00,1,E09000003,E02000038,5,Working full-time,True,False,False,37.0,48400.0,0,0,2,2,0.0,2,2,2.0,71.52628693518058,85.9,231.87638009049775
