#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
xs6hyqs35qhv79wvklaxs6hyqs5k53kp,1,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Some of the time,Hardly ever or never,Not at all,Definitely agree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,Yes,No,No,No,,1.0,0,0,0.0,,1.0,0.0,0.0,0.0,,2,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,,Marginal food security,Renting from private landlord,,Don't know,Don't know,Never,Some months but not every month,Never,0,,0,1,0,1,0,0,0,0,1,Low fuel-security,2,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,,"Less than £14,900 p.a.",1133779,2022-11-27 14:33:00,2022-11-27 14:44:00,11.000000004423782,2022-11-27 00:00:00,1,E09000025,E02000737,3,Working part-time,True,False,False,27.0,12000.0,1,0,0,3,0.5,0,3,1.5,1.0,1.0,102.94920578921284,Insecure,Insecure,1.0,0.0,0.0,Newham,3,1.0,4.643902373959421,High-medium,3
zw6va64nub78jbtutzw6vab93mlna9nv,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7,Worse,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,,Close family or friends,,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,,Marginal food security,,Living in parents home,Don't know,No,1 or 2 months,1 or 2 months,1 or 2 months,1,20.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,Almost every month,Never,Some months but not every month,,Working part-time,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",1550689,2022-11-22 16:01:00,2022-11-22 16:11:00,10.000000001164151,2022-11-22 00:00:00,1,E09000026,E02006800,5,Working part-time,False,False,False,37.0,31100.0,0,0,1,1,0.0,1,1,1.0,1.0,0.0,78.28836492624754,Insecure,Secure,0.0,0.0,0.0,Redbridge,5,3.0,4.373091395634522,Low-medium,2
0h3lmmqlw8i3x0c860h3ra6n17y3v9u0,1,Male,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,8,Worse,Some of the time,Some of the time,To a large extent,Tend to disagree,,,Close family or friends,Community or faith group,,,Often true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,E,No,Almost every month,Some months but not every month,1 or 2 months,1,30.0,0,0,1,1,0,1,0,0,0,Low fuel-security,2,Almost every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6301095,2022-11-22 19:34:00,2022-11-22 19:39:00,4.999999995343387,2022-11-22 00:00:00,1,E09000021,E02000614,5,Working full-time,False,False,True,32.0,48400.0,1,1,2,1,1.0,2,1,1.5,1.0,1.0,73.1006257318934,Insecure,Insecure,1.0,0.0,0.0,Kingston upon Thames,4,4.0,4.305423976691399,Lowest,1
0i2sdrakruw0i2sdveqz1gceo22bzlym,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Sometimes true,Never true,No,,No,No,No,No,,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,C,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",2619012,2022-12-05 16:36:00,2022-12-05 16:41:00,5.000000005820766,2022-12-05 16:36:00,1,E09000009,E02000249,4,Not working- looking after house/ children,True,False,False,32.0,19600.0,1,1,1,2,1.0,1,2,1.5,1.0,0.0,81.46078799553669,Insecure,Secure,0.0,0.0,0.0,Ealing,4,2.0,4.412322883327404,Low-medium,2
0xdqp2awvkwdq0l2wr9ff0xdqp21aist,1,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,5,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,,,,,Not working- looking after house/ children,,,,Prefer not to say,5740763,2022-11-27 13:06:00,2022-11-27 13:11:00,5.000000005820766,2022-11-27 00:00:00,1,E09000007,E02000180,4,Not working- looking after house/ children,False,False,False,27.0,,1,1,2,1,1.0,2,1,1.5,1.0,0.0,161.7785752076001,Insecure,Secure,0.0,0.0,0.0,Camden,3,,5.0923908429892295,Highest,4
0z8o5skwjd1do7q0z834n5bv6wgndqv7,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Never true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2688722,2022-11-28 11:42:00,2022-11-28 11:52:00,9.999999990686774,2022-11-27 00:00:00,1,E09000008,E02000198,4,Working full-time,False,False,True,37.0,68900.0,0,0,2,1,0.0,2,1,1.5,1.0,0.0,87.80214462188941,Insecure,Secure,0.0,0.0,0.0,Croydon,5,5.0,4.486410800853894,Low-medium,2
19lthos9szh1w6tb9kdv19lth9g4g68q,1,Female,40 to 44,Yes,Living with partner/ spouse/ older relative WITH children under 18,5,The same,Some of the time,Some of the time,To some extent,Tend to agree,,Neighbours,Close family or friends,,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Some months but not every month,Some months but not every month,Never,0,,1,0,1,1,0,0,0,1,0,Low fuel-security,3,Almost every month,Almost every month,Never,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",6497363,2022-11-22 23:00:00,2022-11-22 23:04:00,3.999999992083758,2022-11-22 00:00:00,1,E09000003,E02000026,7,Not working- long term sick or disabled,False,False,True,42.0,12000.0,1,1,1,2,1.0,1,2,1.5,1.0,1.0,71.52628693518058,Insecure,Insecure,1.0,0.0,0.0,Barnet,6,1.0,4.283949074561243,Lowest,1
1iui3l5708x6di9tog1iui37a6dsf3ha,1,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,9,Better,Some of the time,Some of the time,To a large extent,Definitely agree,,,,,None of the above,,Never true,Never true,Often true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",3935113,2022-12-03 12:36:00,2022-12-03 12:40:00,4.000000002561137,2022-12-03 00:00:00,1,E09000015,E02000457,10,Working full-time,True,False,False,47.0,48400.0,1,1,2,3,1.0,2,3,2.5,1.0,1.0,61.22939835759527,Insecure,Insecure,1.0,0.0,0.0,Harrow,7,4.0,4.130827530489963,Lowest,1
1kji34mo62f1ryfx81kji34p6zn8uuip,1,Female,25 to 29,No,Living on my own WITH children under 18,8,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5841622,2022-11-27 12:58:00,2022-11-27 13:01:00,2.999999999301508,2022-11-27 00:00:00,1,E09000031,E02000915,4,Working part-time,False,True,False,27.0,19600.0,0,0,2,1,0.0,2,1,1.5,1.0,0.0,82.92437534381423,Insecure,Secure,0.0,0.0,0.0,Waltham Forest,3,2.0,4.429916099809674,Low-medium,2
1y8tk6kd9ch24bg7l1y8tk5whipch9go,1,Female,50 to 54,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Often,Some of the time,To some extent,Tend to disagree,Foodbank,,,,,Olio,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Owning the house outright,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",3731582,2022-11-22 23:17:00,2022-11-22 23:27:00,10.000000001164151,2022-11-22 00:00:00,1,E09000028,E02000833,5,Working full-time,False,False,True,52.0,48400.0,2,1,1,1,1.5,1,1,1.0,1.0,0.0,112.89535525791996,Insecure,Secure,0.0,0.0,0.0,Southwark,8,4.0,4.735280090498906,Highest,4
23idr6hywq1cq2kw3f323idr6zhj2cev,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,Community or faith group,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,Don't know,Almost every month,Almost every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Almost every month,Almost every month,Almost every month,,,Unemployed,,,,,,Prefer not to say,2566501,2022-12-03 13:34:00,2022-12-03 13:40:00,5.999999998603016,2022-12-03 00:00:00,1,E09000009,E02000268,6,Unemployed,True,False,False,42.0,,1,1,1,1,1.0,1,1,1.0,1.0,1.0,81.46078799553669,Insecure,Insecure,1.0,0.0,0.0,Ealing,6,,4.412322883327404,Low-medium,2
27vyddep34ps0527vyd1eiji4ethvc4g,1,Female,25 to 29,No,Living on my own WITH children under 18,3,Much worse,Some of the time,Often,To some extent,Definitely disagree,Foodbank,,,,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in a night shelter/ hostel,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Almost every month,Never,Never,,,Unemployed,,,,,,"Less than £14,900 p.a.",5116896,2022-11-22 23:00:00,2022-11-22 23:08:00,7.999999994644895,2022-11-22 00:00:00,1,E09000008,E02000220,2,Unemployed,False,False,False,27.0,12000.0,1,2,1,0,1.5,1,0,0.5,1.0,0.0,87.80214462188941,Insecure,Secure,0.0,0.0,0.0,Croydon,3,1.0,4.486410800853894,Low-medium,2
3w1jzd7zmg2bkyqv3w3w1jzd30lpp4lc,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9,Better,Some of the time,Some of the time,To some extent,Definitely agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,,Working part-time,,,,,,,"More than £58,900 p.a.",6017699,2022-11-27 14:24:00,2022-11-27 15:09:00,45.0,2022-11-27 00:00:00,1,E09000003,E02000036,4,Working part-time,False,False,True,37.0,68900.0,1,1,1,3,1.0,1,3,2.0,1.0,0.0,71.52628693518058,Insecure,Secure,0.0,0.0,0.0,Barnet,5,5.0,4.283949074561243,Lowest,1
4d0jy6zpus94uk4d0mrcqsa16l2pb0zx,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,8,Much better,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Buying the house on a mortgage,,C,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,Never,1 or 2 months,Working full-time,,,,,,,Working full time- maternity leave,"More than £58,900 p.a.",4199056,2022-12-03 12:57:00,2022-12-03 13:04:00,7.000000001862645,2022-12-03 00:00:00,1,E09000005,E02000099,6,Working full-time,False,False,True,32.0,68900.0,1,1,1,0,1.0,1,0,0.5,1.0,1.0,89.33622132404018,Insecure,Insecure,1.0,0.0,0.0,Brent,4,5.0,4.503538502077379,Low-medium,2
4fkqtwecazf22d98d4fkqodsd3szfe3m,1,Female,35 to 39,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,5,Worse,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,D,No,Almost every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Some months but not every month,Some months but not every month,Never,,,Unemployed,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",5826396,2022-12-03 20:06:00,2022-12-03 20:12:00,5.999999998603016,2022-12-03 00:00:00,1,E09000009,E02000243,6,Unemployed,True,False,False,37.0,12000.0,1,1,1,1,1.0,1,1,1.0,1.0,1.0,81.46078799553669,Insecure,Insecure,1.0,0.0,0.0,Ealing,5,1.0,4.412322883327404,Low-medium,2
6dw2ygxg8j1a1mnrk6dwwhodb5sq72uz,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,6,Worse,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,A,No,Almost every month,Never,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,Almost every month,Almost every month,Almost every month,Working full-time,Working part-time,,,,,,,"£37,901- £58,900 p.a.",6253499,2022-11-27 14:01:00,2022-11-27 14:09:00,8.000000005122274,2022-11-27 00:00:00,1,E09000016,E02000468,5,Working full-time,False,False,True,42.0,48400.0,0,0,2,1,0.0,2,1,1.5,1.0,1.0,73.74327004817229,Insecure,Insecure,1.0,0.0,0.0,Havering,6,4.0,4.3140591754172295,Lowest,1
6w8qnk3l0eacb2bd5dip6w8qnpeaz6yn,1,Female,35 to 39,No,Living on my own WITH children under 18,1,Much worse,Often,Often,Not at all,Tend to agree,,,,,None of the above,,Never true,Never true,Often true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,,,,,,Maternity leave,"£24,301- £37,900 p.a.",695682,2022-11-27 19:18:00,2022-11-27 19:23:00,4.999999995343387,2022-11-27 00:00:00,1,E09000028,E02000838,6,Not specified,False,True,False,37.0,31100.0,2,2,0,2,2.0,0,2,1.0,1.0,0.0,112.89535525791996,Insecure,Secure,0.0,0.0,0.0,Southwark,5,3.0,4.735280090498906,Highest,4
70rvfnp09jc4pyqf1870rvfn3jmk7snh,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Never true,Never true,Never true,Yes,No,,No,No,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,1.0,,Marginal food security,Renting from private landlord,,E,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,,Working part-time,,,,,,,"More than £58,900 p.a.",2816092,2022-11-27 22:37:00,2022-11-27 22:44:00,7.000000001862645,2022-11-27 00:00:00,1,E09000007,E02000182,6,Working part-time,True,False,False,42.0,68900.0,0,1,2,1,0.5,2,1,1.5,1.0,0.0,161.7785752076001,Insecure,Secure,0.0,0.0,0.0,Camden,6,5.0,5.0923908429892295,Highest,4
7382szcarqdquf9l27382sz2pvfalf0k,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,5,Better,Some of the time,Often,Not at all,Tend to agree,,,,,,Olio,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,A,No,Almost every month,Almost every month,Never,0,,0,1,1,1,0,0,0,0,1,Low fuel-security,3,Almost every month,Never,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1075782,2022-12-03 12:17:00,2022-12-03 12:29:00,11.999999997206032,2022-12-03 00:00:00,1,E09000005,E02000107,3,Working full-time,False,False,True,42.0,48400.0,1,2,0,2,1.5,0,2,1.0,1.0,1.0,89.33622132404018,Insecure,Insecure,1.0,0.0,0.0,Brent,6,4.0,4.503538502077379,Low-medium,2
7lbofudw0iq29qpgw4dv2jtoz7lbofud,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9,Better,Some of the time,Hardly ever or never,To some extent,Tend to agree,,,,,,OLIO,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Renting from private landlord,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",2693192,2022-11-22 16:26:00,2022-11-22 16:35:00,8.999999997904524,2022-11-22 00:00:00,1,E09000023,E02000681,5,Working part-time,True,False,False,37.0,19600.0,1,0,1,2,0.5,1,2,1.5,1.0,0.0,93.94595064593692,Insecure,Secure,0.0,0.0,0.0,Lewisham,5,2.0,4.553307789123356,High-medium,3
83yxd7pcjnglbvkvx183yxd7pc737w1j,1,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,5,Worse,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,Yes,Never,Some months but not every month,Some months but not every month,1,60.0,0,0,0,1,1,1,1,0,0,Low fuel-security,3,Almost every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",5857516,2022-11-22 22:05:00,2022-11-22 22:14:00,8.999999997904524,2022-11-22 00:00:00,1,E09000025,E02000714,3,Working full-time,True,False,False,27.0,19600.0,1,1,1,1,1.0,1,1,1.0,1.0,1.0,102.94920578921284,Insecure,Insecure,1.0,0.0,0.0,Newham,3,2.0,4.643902373959421,High-medium,3
850qfa8a2wbfrcpwkm850qkovrj58ltg,1,Female,35 to 39,Yes,Living with partner/ spouse/ older relative WITH children under 18,9,The same,Some of the time,Hardly ever or never,To a large extent,Tend to disagree,,,Close family or friends,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2630665,2022-11-22 17:40:00,2022-11-22 17:47:00,7.000000001862645,2022-11-22 00:00:00,0,E09000006,E02000156,10,Working full-time,False,False,True,37.0,31100.0,1,0,2,1,0.5,2,1,1.5,1.0,0.0,69.34413947690096,Insecure,Secure,0.0,0.0,0.0,Bromley,5,3.0,4.253399474857929,Lowest,1
8dv4xw4il2vjyb1shdn18dv4xw2f4qhr,1,Female,35 to 39,Yes,Living on my own WITH children under 18,4,Worse,Often,Some of the time,To some extent,Tend to agree,,,Close family or friends,,,,Often true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Almost every month,Some months but not every month,1 or 2 months,1,60.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2811035,2022-11-22 21:05:00,2022-11-22 21:11:00,6.000000009080395,2022-11-22 00:00:00,1,E09000032,E02000959,6,Working full-time,False,True,False,37.0,48400.0,2,1,1,2,1.5,1,2,1.5,1.0,1.0,75.0126002708299,Insecure,Insecure,1.0,0.0,0.0,Wandsworth,5,4.0,4.33089911958142,Low-medium,2
8xlujn23nnnt11b8xlbm553u43id93xk,1,Male,45 to 49,Yes,Living with partner/ spouse/ older relative WITH children under 18,8,Better,Often,Often,To some extent,Tend to agree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,F,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",4295397,2022-11-22 15:43:00,2022-11-22 15:51:00,7.999999994644895,2022-11-22 00:00:00,1,E09000003,E02000052,9,Working full-time,True,False,False,47.0,68900.0,2,2,1,2,2.0,1,2,1.5,1.0,0.0,71.52628693518058,Insecure,Secure,0.0,0.0,0.0,Barnet,7,5.0,4.283949074561243,Lowest,1
91libk3t1n180gqard91libkf1nlw79a,1,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,10,The same,Hardly ever or never,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Sometimes true,Never true,No,,No,No,No,No,,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,Don't know,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",6111833,2022-11-27 17:24:00,2022-11-27 17:29:00,5.000000005820766,2022-11-27 00:00:00,1,E09000018,E02000532,8,Not working- looking after house/ children,False,True,False,27.0,31100.0,0,1,2,0,0.5,2,0,1.0,1.0,1.0,85.64933258699376,Insecure,Insecure,1.0,0.0,0.0,Hounslow,3,3.0,4.461869313731418,Low-medium,2
b5n3gl9m13g4p71hab5n3glqr7t49xf7,1,Female,25 to 29,No,Living on my own WITH children under 18,10,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,Neighbours,Close family or friends,,,,Never true,Sometimes true,Never true,No,,No,No,No,No,,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,C,No,Almost every month,Never,Some months but not every month,0,,0,0,1,0,1,0,0,0,0,Low fuel-security,2,Almost every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",6073846,2022-11-23 10:26:00,2022-11-23 10:33:00,7.000000001862645,2022-11-22 00:00:00,1,E09000011,E02000331,6,Working part-time,True,False,False,27.0,12000.0,0,0,2,2,0.0,2,2,2.0,1.0,1.0,96.79696038426884,Insecure,Insecure,1.0,0.0,0.0,Greenwich,3,1.0,4.582893496642329,High-medium,3
cix6kg44mivlbd19jocix6kg4e2q032v,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9,Better,Some of the time,Hardly ever or never,To some extent,Tend to agree,,,Close family or friends,,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,Prefer not to say,6418787,2022-11-22 21:05:00,2022-11-22 21:13:00,8.000000005122274,2022-11-22 00:00:00,1,E09000002,E02000020,3,Working full-time,True,False,False,37.0,,1,0,1,2,0.5,1,2,1.5,1.0,0.0,96.13295824831052,Insecure,Secure,0.0,0.0,0.0,Barking and Dagenham,5,,4.576080743537603,High-medium,3
